,EmpNumber,Gender_Female,Gender_Male,EducationBackground_Human Resources,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Data Science,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Business Analyst,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Non-Travel,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_No,OverTime_Yes,Attrition_No,Attrition_Yes,Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,NumCompaniesWorked,TotalWorkExperienceInYears,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager
708,E1002258,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,54,10,3,3,77,3,2,1,19,4,3,5,2,6,9,3,1,4
709,E1002259,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,24,1,2,2,45,2,2,3,12,2,2,4,3,1,4,2,1,2
710,E1002260,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,23,12,2,4,78,3,1,4,13,3,4,5,2,1,5,6,1,4
711,E1002263,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,40,11,3,4,73,3,2,3,11,1,4,10,9,1,10,2,9,4
712,E1002264,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,40,2,2,2,92,3,2,2,14,3,3,11,8,3,15,4,5,10
713,E1002265,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,25,2,3,3,82,3,1,2,14,3,3,2,0,4,6,3,1,2
714,E1002267,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,30,1,2,4,76,3,1,2,13,3,2,12,8,1,12,6,1,7
715,E1002270,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,25,2,1,4,57,3,1,3,19,3,2,2,2,6,7,2,0,2
716,E1002271,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,47,25,3,1,84,3,3,3,23,2,3,17,14,2,25,3,12,11
717,E1002273,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,38,1,4,4,86,3,2,2,15,1,3,15,13,0,16,3,5,8
718,E1002274,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,31,2,2,1,54,3,1,3,19,3,3,2,2,0,3,1,1,2
719,E1002276,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,42,18,4,4,35,3,2,1,17,3,2,4,3,6,9,3,1,2
720,E1002277,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,41,1,3,4,76,3,1,4,22,1,3,5,3,3,12,3,1,0
721,E1002278,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,47,1,1,3,98,3,3,2,18,1,1,13,8,0,14,3,5,12
722,E1002281,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,35,11,4,4,43,3,1,3,11,3,3,2,2,7,5,3,2,2
723,E1002285,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,22,1,2,4,63,3,1,3,12,4,4,3,2,0,4,2,1,2
724,E1002286,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,35,9,4,2,48,3,2,3,19,2,3,10,7,1,10,5,0,8
725,E1002287,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,33,15,2,2,95,3,2,4,13,1,3,9,7,0,10,6,8,1
726,E1002288,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,32,29,4,3,49,2,1,2,13,3,3,6,2,1,6,3,4,1
727,E1002290,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40,1,4,1,83,3,1,4,19,3,2,1,0,8,8,3,0,0
728,E1002291,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,32,1,4,2,68,2,1,2,14,2,3,2,2,0,3,2,2,2
729,E1002292,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,39,24,1,1,52,3,2,4,13,1,3,7,7,7,18,2,1,7
730,E1002293,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,38,10,3,2,99,1,3,3,12,1,3,18,16,3,20,3,1,11
731,E1002295,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,37,10,3,3,42,4,3,4,25,1,3,16,11,1,16,2,6,8
732,E1002296,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,25,8,2,1,85,3,2,3,22,2,2,5,3,0,6,3,0,4
733,E1002297,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,52,29,4,1,40,3,1,4,15,2,2,9,8,2,16,3,0,0
734,E1002298,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,44,1,3,2,42,3,1,4,12,3,3,4,3,6,6,2,1,2
735,E1002299,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,21,5,1,3,58,3,1,1,11,4,3,2,2,1,2,6,1,2
736,E1002301,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,23,9,3,4,33,3,1,1,19,1,2,1,0,1,1,3,1,0
737,E1002302,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,36,3,3,1,94,2,3,4,19,3,3,9,7,0,10,2,3,4
738,E1002303,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,36,4,2,4,97,3,2,2,13,2,3,4,2,7,18,3,0,2
739,E1002304,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,56,1,4,3,57,3,2,3,21,1,2,13,12,1,13,2,1,9
740,E1002305,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,29,1,4,1,36,3,1,4,14,2,4,2,2,9,4,3,2,2
741,E1002310,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,56,7,2,4,72,3,1,3,11,4,1,10,9,8,14,4,9,8
742,E1002312,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,41,28,4,1,60,2,4,2,23,3,3,20,7,0,21,3,0,10
743,E1002313,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,34,28,3,4,95,2,2,3,21,4,3,8,7,1,8,2,1,7
744,E1002314,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,36,15,4,4,88,1,2,4,24,1,2,15,12,1,15,4,11,11
745,E1002315,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,41,3,3,3,57,2,2,2,11,3,3,5,4,2,14,5,0,4
746,E1002316,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,32,2,3,4,78,3,1,1,14,4,3,4,2,1,4,4,1,2
747,E1002318,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,35,26,4,3,31,3,3,4,16,3,3,9,0,1,9,2,1,7
748,E1002319,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,38,10,2,1,100,3,2,4,11,3,3,10,7,1,10,1,1,9
749,E1002322,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,50,1,4,2,94,3,2,3,12,4,3,6,3,7,12,3,0,1
750,E1002323,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,36,11,4,2,100,2,2,4,13,1,2,6,3,4,8,2,0,0
751,E1002326,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,40,2,4,3,52,2,1,3,14,4,3,2,2,2,8,2,2,2
752,E1002327,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,35,18,4,3,80,3,2,3,14,4,4,10,2,1,10,2,0,2
753,E1002329,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,40,2,4,3,98,3,1,3,14,2,3,5,3,2,20,2,0,2
754,E1002330,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,35,1,4,3,62,1,1,4,12,4,3,4,3,1,4,5,1,1
755,E1002331,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,29,13,2,4,46,2,2,2,13,1,3,4,3,4,10,2,0,3
756,E1002332,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,29,28,4,4,73,2,1,1,14,2,1,5,4,1,5,3,0,4
757,E1002333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,50,28,3,4,39,2,3,1,13,2,3,3,2,4,20,3,2,0
758,E1002334,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,39,24,1,2,60,2,4,4,11,1,2,20,9,0,21,2,9,6
759,E1002335,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,31,5,3,2,74,3,2,1,19,2,3,9,4,0,10,2,1,7
760,E1002338,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,26,5,3,4,30,2,1,3,18,4,3,4,2,0,5,2,0,0
761,E1002340,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,39,6,1,4,42,2,3,1,15,1,3,7,7,4,9,5,1,7
762,E1002342,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,27,4,3,2,87,4,2,2,20,2,3,6,2,1,6,0,0,3
763,E1002343,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,49,2,3,4,63,2,2,2,14,4,2,9,6,2,17,3,0,8
764,E1002346,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,34,8,3,2,82,4,2,3,12,1,4,4,3,2,6,3,1,2
765,E100279,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,41,1,2,2,94,3,2,4,11,1,1,6,4,8,8,0,0,5
766,E100285,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,27,2,1,1,40,3,1,2,12,4,3,2,2,9,6,3,2,2
767,E100286,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,32,2,2,4,79,3,1,4,13,3,2,7,7,0,8,2,3,6
768,E100288,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,59,3,3,3,81,4,1,1,20,1,2,1,0,4,12,3,0,0
769,E100289,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,30,24,1,4,67,3,1,3,22,2,3,1,0,1,1,2,0,0
770,E100291,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,36,27,3,3,94,3,2,3,13,2,2,7,7,6,17,3,7,7
771,E100292,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,35,16,3,1,84,4,1,2,13,3,3,5,4,0,6,5,0,3
772,E100294,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,31,26,1,1,31,3,1,3,17,4,2,5,2,1,5,1,4,3
773,E100296,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,34,19,2,2,93,3,1,4,11,3,3,2,2,0,3,2,1,2
774,E100297,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,28,24,3,3,50,2,1,3,14,2,3,4,2,5,6,4,0,3
775,E100298,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,29,21,4,2,51,4,3,1,11,3,3,10,9,1,10,1,8,8
776,E100300,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,22,16,2,4,96,4,1,4,13,2,2,1,0,1,1,2,0,0
777,E100301,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,53,2,4,1,78,2,4,4,16,3,3,25,8,2,31,3,3,7
778,E100302,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,38,2,3,4,45,3,1,4,11,3,3,3,2,5,6,3,1,2
779,E100304,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,24,11,2,1,96,4,2,3,18,4,2,4,2,0,5,5,1,3
780,E100306,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,34,7,4,1,53,3,3,2,11,3,3,12,6,0,13,4,2,11
781,E100309,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,34,6,1,2,83,3,1,1,11,3,3,4,2,2,8,2,1,3
782,E100310,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,53,5,3,3,58,3,5,3,11,4,2,14,13,4,26,3,4,8
783,E100311,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,32,16,1,2,72,1,1,1,22,2,3,10,2,1,10,5,6,7
784,E100313,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,42,8,4,3,48,3,2,2,11,4,3,9,7,0,10,2,4,2
785,E100314,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,44,7,4,1,42,2,3,4,14,4,3,22,6,3,24,4,5,17
786,E100316,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,46,2,4,2,83,3,5,1,12,4,2,2,2,3,22,2,2,1
787,E100317,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,33,2,3,3,78,3,1,4,11,4,3,1,1,4,7,3,0,0
788,E100318,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,44,10,4,4,41,3,2,4,13,4,4,4,2,2,9,5,1,3
789,E100323,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,24,1,3,2,61,3,1,4,16,1,2,2,0,2,6,2,2,0
790,E100324,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,43,2,2,4,72,4,1,3,12,4,2,5,3,1,6,3,1,4
791,E100325,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,50,3,2,1,86,2,1,3,14,3,3,3,2,1,3,2,0,2
792,E100327,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,35,2,3,4,97,3,1,4,13,1,3,2,2,1,2,3,2,2
793,E100329,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,36,5,4,2,82,2,1,1,14,4,4,1,1,9,6,3,0,0
794,E100330,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,33,1,3,3,42,4,2,1,19,1,3,5,3,2,10,3,1,3
795,E100331,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,35,4,2,3,75,3,1,4,12,3,3,1,0,1,1,3,0,0
796,E100332,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,27,2,4,4,33,3,1,1,13,4,3,1,0,1,1,6,0,0
797,E100333,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,26,25,3,1,48,1,1,3,12,3,2,1,0,1,1,2,0,1
798,E100334,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,27,8,3,4,37,3,3,3,15,4,3,9,8,1,9,0,1,7
799,E100335,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,30,1,2,3,58,3,2,4,23,4,3,12,8,1,12,2,3,7
800,E100338,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,34,23,4,2,72,3,2,3,20,3,3,9,5,0,10,2,8,7
801,E100339,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,37,19,2,2,73,3,1,2,21,1,3,1,0,4,8,1,0,0
802,E100340,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,46,5,4,1,98,3,2,4,21,3,3,9,6,4,14,4,0,8
803,E100341,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,35,8,1,4,36,4,1,4,19,4,3,1,0,1,1,2,0,1
804,E100342,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,48,1,2,1,98,2,3,3,13,4,3,1,0,9,23,2,0,0
805,E100343,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,28,5,4,3,50,3,1,3,13,3,2,2,2,1,2,3,2,2
806,E100346,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,44,1,5,2,75,3,2,1,21,3,2,4,3,5,9,2,1,3
807,E100348,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,35,11,2,3,79,2,3,1,13,3,3,4,0,2,10,3,2,3
808,E100350,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,26,23,3,3,47,2,2,4,19,3,2,2,2,7,5,2,0,0
809,E100351,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,33,1,2,1,98,3,3,4,12,3,3,15,14,1,15,1,8,12
